spec,instrument_label,outcome,controls,model,N,clusters,ols_diff_b,ols_diff_se,ols_diff_p,iv_diff_b,iv_diff_se,iv_diff_p,iv_low_b,iv_low_p,first_stage_f,weak_D_f,weak_DM_f,sargan_p,status,scope,anchor
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,full_treatment_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.5783117618052103,0.25798300155592024,0.024982957192062116,4.767617140117795,0.45855652426196514,0.7259174653360712,0.7259174653360712,10.530905721544835,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,interaction_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.2806402419556599,0.14484750455545967,0.052685769390442116,-0.20264627441999983,0.10235202312053882,9.70547544159441,,9.70547544159441,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,interaction_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.5766261206535026,0.24547036720638196,0.01882056486535877,-0.2486986545493245,0.3292664717690337,9.706386494756876,,9.706386494756876,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,full_treatment_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.33110348400598855,0.18929456593750418,0.08026610399469014,1.2720842430004975,0.5211724348257705,1.3611414910101187,1.3611414910101187,11.635850572127978,,ok,adjacent,signoff_or_issue_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,full_treatment_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.7371141976865004,0.3613921348455675,0.041384996950274866,4.459164506340156,0.42594980628422796,1.3256834680723886,1.3256834680723886,11.638848351687196,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,interaction_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.07013907911198489,0.1264634230214963,0.5791549554400361,-0.18645173599470513,0.12127515546379941,6.0789947032075675,,6.0789947032075675,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,interaction_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.18130315150383394,0.21183445121010666,0.39206864663882146,-0.2271456627226589,0.34559459494359857,6.079560072838142,,6.079560072838142,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,full_treatment_iv,2758,130,0.14631466945480534,0.06379657945414671,0.02182174635537959,0.05972638548746778,0.13525079484883454,0.6587806399782883,1.9902479010949774,0.6462404121965304,0.38170604274386316,0.38170604274386316,7.166200492720208,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,full_treatment_iv,2752,130,0.28947443547725116,0.1416109395180255,0.04093842863134878,0.18316200077946213,0.20921381232906536,0.3813141074357631,-0.6093488210394159,0.8992971491639359,0.391529106030094,0.391529106030094,7.166283418670443,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,interaction_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.24575255388971967,0.17265564141455744,0.15462943863792167,-0.20264627441999983,0.10235202312053882,6.888284367617604,,6.888284367617604,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,interaction_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.367050229539437,0.2551500025739018,0.15027340201777184,-0.2486986545493245,0.3292664717690337,6.888549405345914,,6.888549405345914,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,full_treatment_iv,2518,128,0.13267088800259447,0.06966203826980452,0.056845963101676666,0.5843430209336624,1.2664176243040457,0.6445014962556777,10.752652973695092,0.7606079665698904,1.054543317505484,1.054543317505484,8.01023282859685,,ok,adjacent,signoff_or_issue_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,full_treatment_iv,2512,128,0.2774287977544274,0.14850961545662808,0.06175002433955212,0.5308725849315579,0.7842457414664422,0.49845593903870267,5.102643315955959,0.7971857775866118,1.045830564788465,1.045830564788465,8.010866848008986,,ok,adjacent,signoff_or_issue_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.18593963173795894,0.11001315557205578,0.0909977020232382,-0.15255729528500053,0.16090825747906656,8.73273308193743,,8.73273308193743,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.40134679905271997,0.18855789179139837,0.03329506735545751,-0.16465538133961308,0.4497471165682998,8.734123590708398,,8.734123590708398,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.11268419640780604,0.21803579300947,0.60528521816072,2.7868755704666484,0.6799932876915462,0.6523899455428386,0.6523899455428386,11.09743671003389,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.27692938569040804,0.3763960384804354,0.4618893228573515,4.8065983192351505,0.6696002461568797,0.6556629079708053,0.6556629079708053,11.09893498518046,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.27498417693905153,0.1518138148578961,0.07009053890978367,-0.1631861611366441,0.14700877700134507,9.884336595031316,,9.884336595031316,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5014574187778924,0.23688654196363357,0.034271095739811575,-0.18000020131753935,0.4324902711835694,9.885603374098574,,9.885603374098574,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.27957620800089256,0.29572640894272784,0.344460809555005,4.527111670426315,0.6747866494000667,0.21696342278339747,0.21696342278339747,12.485576747682554,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5072235570206024,0.4701846034850174,0.2806878890622988,7.489362211470393,0.6651990455263173,0.22493156149006752,0.22493156149006752,12.487429999418524,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.25980271686831896,0.1181517406715186,0.02788572327929839,-0.15255729528500053,0.16090825747906656,9.042047031836331,,9.042047031836331,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.5478284678729783,0.21532294886368936,0.010952278639454471,-0.16465538133961308,0.4497471165682998,9.04295057322719,,9.04295057322719,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.2220509901008821,0.14601607012607618,0.12832765555914016,1.8399987056165679,0.5918598038103895,0.8369356833039414,0.8369356833039414,10.951356502705721,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.43203899848561705,0.3521157714518271,0.2198301195773098,5.835896259697681,0.5434760855660139,0.8311390882706711,0.8311390882706711,10.953987769888688,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.2854946027559924,0.14382584520526515,0.04714423941249657,-0.1631861611366441,0.14700877700134507,10.030050127273503,,10.030050127273503,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5821031405482491,0.24353218735153911,0.01683684547255404,-0.18000020131753935,0.4324902711835694,10.03110792998626,,10.03110792998626,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.294178976897152,0.18015535890095752,0.10248618719030045,1.5649527468772746,0.579523673381718,0.579000066579237,0.579000066579237,12.061735515965863,,ok,adjacent,completed_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.6071101369602216,0.3744192771310566,0.10491658599767262,5.39270258532116,0.5085369320544464,0.566337984064941,0.566337984064941,12.065132520762543,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.07307321345797399,0.12282684563485982,0.5518911436461003,-0.15255729528500053,0.16090825747906656,6.55941818949257,,6.55941818949257,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.18146416384215872,0.20585585526250952,0.37804140010898357,-0.16465538133961308,0.4497471165682998,6.56048259209453,,6.56048259209453,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,-0.3584057546586585,4.198851953128447,0.931976754064423,11.411561921067454,0.9199151785596442,0.7441313060787773,0.7441313060787773,7.782487208370197,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.27511538026644616,1.0957352496458228,0.8017535469441388,-2.69891128197865,0.926023719400028,0.7314098379392835,0.7314098379392835,7.783087955352074,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.24815317574560916,0.1675406947616287,0.13856616815413414,-0.1631861611366441,0.14700877700134507,7.387516515753396,,7.387516515753396,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.36816139568739104,0.24827280043313196,0.13810348605518064,-0.18000020131753935,0.4324902711835694,7.388142972462107,,7.388142972462107,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.3998172000181093,1.0748735499450983,0.709917620147968,-15.765214042187722,0.8427716929430784,0.0765581290719152,0.0765581290719152,8.655738415957732,,ok,adjacent,completed_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.45553856528959713,0.6916398529974739,0.5101298562541723,-9.495757194274574,0.8718842092865637,0.0634718917896361,0.0634718917896361,8.656962234304677,,ok,adjacent,completed_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.18593963173795894,0.11001315557205578,0.0909977020232382,-0.15255729528500053,0.16090825747906656,8.73273308193743,,8.73273308193743,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.40134679905271997,0.18855789179139837,0.03329506735545751,-0.16465538133961308,0.4497471165682998,8.734123590708398,,8.734123590708398,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.11268419640780604,0.21803579300947,0.60528521816072,2.7868755704666484,0.6799932876915462,0.6523899455428386,0.6523899455428386,11.09743671003389,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.27692938569040804,0.3763960384804354,0.4618893228573515,4.8065983192351505,0.6696002461568797,0.6556629079708053,0.6556629079708053,11.09893498518046,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.27498417693905153,0.1518138148578961,0.07009053890978367,-0.1631861611366441,0.14700877700134507,9.884336595031316,,9.884336595031316,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5014574187778924,0.23688654196363357,0.034271095739811575,-0.18000020131753935,0.4324902711835694,9.885603374098574,,9.885603374098574,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.27957620800089256,0.29572640894272784,0.344460809555005,4.527111670426315,0.6747866494000667,0.21696342278339747,0.21696342278339747,12.485576747682554,,ok,adjacent,high_sat80_t
official_x_geo_area_rugged,Official schedule x terrain-area survey difficulty,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5072235570206024,0.4701846034850174,0.2806878890622988,7.489362211470393,0.6651990455263173,0.22493156149006752,0.22493156149006752,12.487429999418524,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.25980271686831896,0.1181517406715186,0.02788572327929839,-0.15255729528500053,0.16090825747906656,9.042047031836331,,9.042047031836331,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.5478284678729783,0.21532294886368936,0.010952278639454471,-0.16465538133961308,0.4497471165682998,9.04295057322719,,9.04295057322719,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.2220509901008821,0.14601607012607618,0.12832765555914016,1.8399987056165679,0.5918598038103895,0.8369356833039414,0.8369356833039414,10.951356502705721,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.43203899848561705,0.3521157714518271,0.2198301195773098,5.835896259697681,0.5434760855660139,0.8311390882706711,0.8311390882706711,10.953987769888688,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.2854946027559924,0.14382584520526515,0.04714423941249657,-0.1631861611366441,0.14700877700134507,10.030050127273503,,10.030050127273503,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.5821031405482491,0.24353218735153911,0.01683684547255404,-0.18000020131753935,0.4324902711835694,10.03110792998626,,10.03110792998626,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.294178976897152,0.18015535890095752,0.10248618719030045,1.5649527468772746,0.579523673381718,0.579000066579237,0.579000066579237,12.061735515965863,,ok,adjacent,high_sat80_t
official_x_survey_net_distance,Official schedule x survey difficulty net of simple distance,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.6071101369602216,0.3744192771310566,0.10491658599767262,5.39270258532116,0.5085369320544464,0.566337984064941,0.566337984064941,12.065132520762543,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,interaction_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,0.07307321345797399,0.12282684563485982,0.5518911436461003,-0.15255729528500053,0.16090825747906656,6.55941818949257,,6.55941818949257,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,interaction_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.18146416384215872,0.20585585526250952,0.37804140010898357,-0.16465538133961308,0.4497471165682998,6.56048259209453,,6.56048259209453,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,farm_income,full_treatment_iv,2752,130,0.1175284524759953,0.06061324401238973,0.052502599089557345,-0.3584057546586585,4.198851953128447,0.931976754064423,11.411561921067454,0.9199151785596442,0.7441313060787773,0.7441313060787773,7.782487208370197,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,farm_income,full_treatment_iv,2746,130,0.23581902796749157,0.12365098003232411,0.0565031957432518,0.27511538026644616,1.0957352496458228,0.8017535469441388,-2.69891128197865,0.926023719400028,0.7314098379392835,0.7314098379392835,7.783087955352074,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,interaction_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.24815317574560916,0.1675406947616287,0.13856616815413414,-0.1631861611366441,0.14700877700134507,7.387516515753396,,7.387516515753396,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,interaction_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.36816139568739104,0.24827280043313196,0.13810348605518064,-0.18000020131753935,0.4324902711835694,7.388142972462107,,7.388142972462107,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,any_rentin,baseline_bundle,full_treatment_iv,2512,128,0.10788312833093058,0.0641862054373133,0.09280493443513693,0.3998172000181093,1.0748735499450983,0.709917620147968,-15.765214042187722,0.8427716929430784,0.0765581290719152,0.0765581290719152,8.655738415957732,,ok,adjacent,high_sat80_t
official_x_survey_cost,Official schedule x raw survey-cost index,asinh_rentin,baseline_bundle,full_treatment_iv,2506,128,0.23418469579980133,0.1314059815370709,0.07472536227374715,0.45553856528959713,0.6916398529974739,0.5101298562541723,-9.495757194274574,0.8718842092865637,0.0634718917896361,0.0634718917896361,8.656962234304677,,ok,adjacent,high_sat80_t
